Sample_ID,SMILES_E1,SMILES_X1,SMILES_Y1,Ratio_X1,Ratio_Y1,Condition_Type,Condition_Val,Temp_K,Alpha,Rate_1_min
R020X080Y,CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,OC(=O)CCCC(=O)O,OC(=O)c1cccc(C(=O)O)c1,0.2,0.8,Dyn,5.0,370.45762711864404,0.029895187270375656,0.011112092385036392
R020X080Y,CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,OC(=O)CCCC(=O)O,OC(=O)c1cccc(C(=O)O)c1,0.2,0.8,Dyn,5.0,373.8474576271186,0.038713787158234,0.014371758344220768
R020X080Y,CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,OC(=O)CCCC(=O)O,OC(=O)c1cccc(C(=O)O)c1,0.2,0.8,Dyn,5.0,377.2372881355932,0.049904328921637195,0.019027705365930646
R020X080Y,CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,OC(=O)CCCC(=O)O,OC(=O)c1cccc(C(=O)O)c1,0.2,0.8,Dyn,5.0,380.62711864406776,0.06399110890415001,0.023697697368502513
R020X080Y,CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,OC(=O)CCCC(=O)O,OC(=O)c1cccc(C(=O)O)c1,0.2,0.8,Dyn,5.0,384.01694915254234,0.08156581483321576,0.029003093842284448
R020X080Y,CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,OC(=O)CCCC(=O)O,OC(=O)c1cccc(C(=O)O)c1,0.2,0.8,Dyn,5.0,387.4067796610169,0.10327314025999462,0.036629454532255995
R020X080Y,CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,OC(=O)CCCC(=O)O,OC(=O)c1cccc(C(=O)O)c1,0.2,0.8,Dyn,5.0,390.7966101694915,0.1297825399924527,0.04156576766679617
R020X080Y,CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,OC(=O)CCCC(=O)O,OC(=O)c1cccc(C(=O)O)c1,0.2,0.8,Dyn,5.0,394.1864406779661,0.16174192862527292,0.04916813977849209
R020X080Y,CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,OC(=O)CCCC(=O)O,OC(=O)c1cccc(C(=O)O)c1,0.2,0.8,Dyn,5.0,397.5762711864407,0.19971010445701948,0.05907440610592545
R020X080Y,CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,OC(=O)CCCC(=O)O,OC(=O)c1cccc(C(=O)O)c1,0.2,0.8,Dyn,5.0,400.96610169491527,0.24406746885764366,0.07048771629111726
R020X080Y,CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,OC(=O)CCCC(=O)O,OC(=O)c1cccc(C(=O)O)c1,0.2,0.8,Dyn,5.0,404.35593220338984,0.2949098284358958,0.07778116397280348
R020X080Y,CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,OC(=O)CCCC(=O)O,OC(=O)c1cccc(C(=O)O)c1,0.2,0.8,Dyn,5.0,407.74576271186436,0.3519377793056791,0.08706430525593441
R020X080Y,CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,OC(=O)CCCC(=O)O,OC(=O)c1cccc(C(=O)O)c1,0.2,0.8,Dyn,5.0,411.135593220339,0.4143632245763731,0.09268055595460033
R020X080Y,CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,OC(=O)CCCC(=O)O,OC(=O)c1cccc(C(=O)O)c1,0.2,0.8,Dyn,5.0,414.52542372881356,0.48086198207650827,0.09837902376787316
R020X080Y,CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,OC(=O)CCCC(=O)O,OC(=O)c1cccc(C(=O)O)c1,0.2,0.8,Dyn,5.0,417.91525423728814,0.5496025653073489,0.09891580962995562
R020X080Y,CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,OC(=O)CCCC(=O)O,OC(=O)c1cccc(C(=O)O)c1,0.2,0.8,Dyn,5.0,421.3050847457627,0.6183713535824301,0.10139198864879924
R020X080Y,CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,OC(=O)CCCC(=O)O,OC(=O)c1cccc(C(=O)O)c1,0.2,0.8,Dyn,5.0,424.6949152542373,0.6847919166995439,0.09735947314717411
R020X080Y,CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,OC(=O)CCCC(=O)O,OC(=O)c1cccc(C(=O)O)c1,0.2,0.8,Dyn,5.0,428.08474576271186,0.7466059818763169,0.08554664516078456
R020X080Y,CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,OC(=O)CCCC(=O)O,OC(=O)c1cccc(C(=O)O)c1,0.2,0.8,Dyn,5.0,431.47457627118644,0.8019570210281647,0.07570764114693444
R020X080Y,CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,OC(=O)CCCC(=O)O,OC(=O)c1cccc(C(=O)O)c1,0.2,0.8,Dyn,5.0,434.864406779661,0.8496084022228283,0.06314407366993303
R020X080Y,CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,OC(=O)CCCC(=O)O,OC(=O)c1cccc(C(=O)O)c1,0.2,0.8,Dyn,5.0,438.2542372881356,0.8890439799057629,0.05294708702378303
R020X080Y,CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,OC(=O)CCCC(=O)O,OC(=O)c1cccc(C(=O)O)c1,0.2,0.8,Dyn,5.0,441.64406779661016,0.9204349215455372,0.0407765094479111
R020X080Y,CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,OC(=O)CCCC(=O)O,OC(=O)c1cccc(C(=O)O)c1,0.2,0.8,Dyn,5.0,445.03389830508473,0.9444966878696196,0.0320420373994128
R020X080Y,CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,OC(=O)CCCC(=O)O,OC(=O)c1cccc(C(=O)O)c1,0.2,0.8,Dyn,5.0,448.4237288135593,0.9622870309826667,0.021470263455055177
R020X080Y,CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,OC(=O)CCCC(=O)O,OC(=O)c1cccc(C(=O)O)c1,0.2,0.8,Dyn,5.0,451.8135593220339,0.9750008747196652,0.015764822014038244
R020X080Y,CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,OC(=O)CCCC(=O)O,OC(=O)c1cccc(C(=O)O)c1,0.2,0.8,Dyn,5.0,455.2033898305085,0.983803941648993,0.010769377892246065
R020X080Y,CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,OC(=O)CCCC(=O)O,OC(=O)c1cccc(C(=O)O)c1,0.2,0.8,Dyn,5.0,458.59322033898303,0.9897245475624172,0.0069684049434348685
R020X080Y,CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,OC(=O)CCCC(=O)O,OC(=O)c1cccc(C(=O)O)c1,0.2,0.8,Dyn,5.0,461.9830508474576,0.9936027201106727,0.00463376020464209
R020X080Y,CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,OC(=O)CCCC(=O)O,OC(=O)c1cccc(C(=O)O)c1,0.2,0.8,Dyn,5.0,465.37288135593224,0.9960834648310588,0.002754725672483694
R020X080Y,CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,OC(=O)CCCC(=O)O,OC(=O)c1cccc(C(=O)O)c1,0.2,0.8,Dyn,5.0,468.7627118644068,0.9976372203936689,0.0018979424013241346
R020X080Y,CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,OC(=O)CCCC(=O)O,OC(=O)c1cccc(C(=O)O)c1,0.2,0.8,Dyn,5.0,472.1525423728814,0.9985925384074459,0.0010435094395768421
R020X080Y,CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,OC(=O)CCCC(=O)O,OC(=O)c1cccc(C(=O)O)c1,0.2,0.8,Dyn,5.0,475.5423728813559,0.9991705658694741,0.0006707729173934335
R020X080Y,CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,OC(=O)CCCC(=O)O,OC(=O)c1cccc(C(=O)O)c1,0.2,0.8,Dyn,5.0,478.93220338983053,0.9995155478390674,0.00037400078350393153
R020X080Y,CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,OC(=O)CCCC(=O)O,OC(=O)c1cccc(C(=O)O)c1,0.2,0.8,Dyn,5.0,482.3220338983051,0.9997190817331659,0.00023492261127579188
R020X080Y,CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,OC(=O)CCCC(=O)O,OC(=O)c1cccc(C(=O)O)c1,0.2,0.8,Dyn,5.0,485.7118644067797,0.9998380257786805,0.00013058827619536031
R020X080Y,CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,OC(=O)CCCC(=O)O,OC(=O)c1cccc(C(=O)O)c1,0.2,0.8,Dyn,5.0,489.10169491525426,0.9999,8.369114748106503e-05
R020X080Y,CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,OC(=O)CCCC(=O)O,OC(=O)c1cccc(C(=O)O)c1,0.2,0.8,Dyn,5.0,492.4915254237288,0.9999,9.366914472822177e-05
R020X080Y,CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,OC(=O)CCCC(=O)O,OC(=O)c1cccc(C(=O)O)c1,0.2,0.8,Dyn,5.0,495.8813559322034,0.9999,0.00010829439805952863
R020X080Y,CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,OC(=O)CCCC(=O)O,OC(=O)c1cccc(C(=O)O)c1,0.2,0.8,Dyn,5.0,499.271186440678,0.9999,0.00011620037962387938
R020X080Y,CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,OC(=O)CCCC(=O)O,OC(=O)c1cccc(C(=O)O)c1,0.2,0.8,Dyn,5.0,502.66101694915255,0.9999,0.00011945086361343678
R020X080Y,CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,OC(=O)CCCC(=O)O,OC(=O)c1cccc(C(=O)O)c1,0.2,0.8,Dyn,5.0,506.0508474576271,0.9999,0.00014298005597246726
R020X080Y,CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,OC(=O)CCCC(=O)O,OC(=O)c1cccc(C(=O)O)c1,0.2,0.8,Dyn,5.0,509.4406779661017,0.9999,0.00016393081379732682
R020X080Y,CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,OC(=O)CCCC(=O)O,OC(=O)c1cccc(C(=O)O)c1,0.2,0.8,Dyn,5.0,512.8305084745763,0.9999,0.0001790013468626889
R020X080Y,CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,OC(=O)CCCC(=O)O,OC(=O)c1cccc(C(=O)O)c1,0.2,0.8,Dyn,5.0,516.2203389830509,0.9999,0.0002062053926803906
R020X080Y,CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,OC(=O)CCCC(=O)O,OC(=O)c1cccc(C(=O)O)c1,0.2,0.8,Dyn,5.0,519.6101694915254,0.9999,0.00023044601929740193
R020X080Y,CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,OC(=O)CCCC(=O)O,OC(=O)c1cccc(C(=O)O)c1,0.2,0.8,Dyn,5.0,523.0,0.9999,0.0002467045636659475
R020X080Y,CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,OC(=O)CCCC(=O)O,OC(=O)c1cccc(C(=O)O)c1,0.2,0.8,Dyn,10.0,323.0,0.001,0.0002205633827303753
R020X080Y,CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,OC(=O)CCCC(=O)O,OC(=O)c1cccc(C(=O)O)c1,0.2,0.8,Dyn,10.0,326.3898305084746,0.0010904190400548768,0.0003187252596773686
R020X080Y,CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,OC(=O)CCCC(=O)O,OC(=O)c1cccc(C(=O)O)c1,0.2,0.8,Dyn,10.0,329.77966101694915,0.001210136750677465,0.00041796864500040726
R020X080Y,CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,OC(=O)CCCC(=O)O,OC(=O)c1cccc(C(=O)O)c1,0.2,0.8,Dyn,10.0,333.1694915254237,0.0013683707031233922,0.0005298679069888146
R020X080Y,CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,OC(=O)CCCC(=O)O,OC(=O)c1cccc(C(=O)O)c1,0.2,0.8,Dyn,10.0,336.5593220338983,0.001577211342794968,0.0007498263153056245
R020X080Y,CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,OC(=O)CCCC(=O)O,OC(=O)c1cccc(C(=O)O)c1,0.2,0.8,Dyn,10.0,339.9491525423729,0.0018524875827652008,0.0009192760701745247
R020X080Y,CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,OC(=O)CCCC(=O)O,OC(=O)c1cccc(C(=O)O)c1,0.2,0.8,Dyn,10.0,343.33898305084745,0.0022148600449852594,0.00118042979831487
R020X080Y,CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,OC(=O)CCCC(=O)O,OC(=O)c1cccc(C(=O)O)c1,0.2,0.8,Dyn,10.0,346.728813559322,0.002691186551752358,0.0015976804565920205
R020X080Y,CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,OC(=O)CCCC(=O)O,OC(=O)c1cccc(C(=O)O)c1,0.2,0.8,Dyn,10.0,350.1186440677966,0.003316210468446207,0.0021723500857023523
R020X080Y,CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,OC(=O)CCCC(=O)O,OC(=O)c1cccc(C(=O)O)c1,0.2,0.8,Dyn,10.0,353.50847457627117,0.004134627824920812,0.002674904069569335
R020X080Y,CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,OC(=O)CCCC(=O)O,OC(=O)c1cccc(C(=O)O)c1,0.2,0.8,Dyn,10.0,356.89830508474574,0.005203593935033728,0.0038002763248428583
R020X080Y,CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,OC(=O)CCCC(=O)O,OC(=O)c1cccc(C(=O)O)c1,0.2,0.8,Dyn,10.0,360.2881355932203,0.006595731450890471,0.004542789609190529
R020X080Y,CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,OC(=O)CCCC(=O)O,OC(=O)c1cccc(C(=O)O)c1,0.2,0.8,Dyn,10.0,363.6779661016949,0.008402695558123941,0.006222170781140177
R020X080Y,CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,OC(=O)CCCC(=O)O,OC(=O)c1cccc(C(=O)O)c1,0.2,0.8,Dyn,10.0,367.06779661016947,0.010739335167262738,0.007934672668894744
R020X080Y,CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,OC(=O)CCCC(=O)O,OC(=O)c1cccc(C(=O)O)c1,0.2,0.8,Dyn,10.0,370.45762711864404,0.01374845611991927,0.00998658020870838
R020X080Y,CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,OC(=O)CCCC(=O)O,OC(=O)c1cccc(C(=O)O)c1,0.2,0.8,Dyn,10.0,373.8474576271186,0.017606133820180427,0.013248784232831861
R020X080Y,CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,OC(=O)CCCC(=O)O,OC(=O)c1cccc(C(=O)O)c1,0.2,0.8,Dyn,10.0,377.2372881355932,0.022527427319872548,0.015595564501483765
R020X080Y,CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,OC(=O)CCCC(=O)O,OC(=O)c1cccc(C(=O)O)c1,0.2,0.8,Dyn,10.0,380.62711864406776,0.028772205150550456,0.02150778741970675
R020X080Y,CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,OC(=O)CCCC(=O)O,OC(=O)c1cccc(C(=O)O)c1,0.2,0.8,Dyn,10.0,384.01694915254234,0.03665058562980978,0.025945837851223626
R020X080Y,CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,OC(=O)CCCC(=O)O,OC(=O)c1cccc(C(=O)O)c1,0.2,0.8,Dyn,10.0,387.4067796610169,0.046527205992893,0.03195507158300224
R020X080Y,CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,OC(=O)CCCC(=O)O,OC(=O)c1cccc(C(=O)O)c1,0.2,0.8,Dyn,10.0,390.7966101694915,0.05882316358804235,0.04120233968162169
R020X080Y,CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,OC(=O)CCCC(=O)O,OC(=O)c1cccc(C(=O)O)c1,0.2,0.8,Dyn,10.0,394.1864406779661,0.07401401726551,0.05116351933229164
R020X080Y,CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,OC(=O)CCCC(=O)O,OC(=O)c1cccc(C(=O)O)c1,0.2,0.8,Dyn,10.0,397.5762711864407,0.09262174287192358,0.06186792978010886
R020X080Y,CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,OC(=O)CCCC(=O)O,OC(=O)c1cccc(C(=O)O)c1,0.2,0.8,Dyn,10.0,400.96610169491527,0.11519809833321831,0.07738240577512162
R020X080Y,CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,OC(=O)CCCC(=O)O,OC(=O)c1cccc(C(=O)O)c1,0.2,0.8,Dyn,10.0,404.35593220338984,0.14229663389094555,0.08995836756338653
R020X080Y,CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,OC(=O)CCCC(=O)O,OC(=O)c1cccc(C(=O)O)c1,0.2,0.8,Dyn,10.0,407.74576271186436,0.17443086331970478,0.10662011084284875
R020X080Y,CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,OC(=O)CCCC(=O)O,OC(=O)c1cccc(C(=O)O)c1,0.2,0.8,Dyn,10.0,411.135593220339,0.21201726064534762,0.11728808405890717
R020X080Y,CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,OC(=O)CCCC(=O)O,OC(=O)c1cccc(C(=O)O)c1,0.2,0.8,Dyn,10.0,414.52542372881356,0.25530411561319577,0.13661256203000258
R020X080Y,CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,OC(=O)CCCC(=O)O,OC(=O)c1cccc(C(=O)O)c1,0.2,0.8,Dyn,10.0,417.91525423728814,0.30429113632420507,0.15526661899148927
R020X080Y,CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,OC(=O)CCCC(=O)O,OC(=O)c1cccc(C(=O)O)c1,0.2,0.8,Dyn,10.0,421.3050847457627,0.3586498627238037,0.1675869845563339
R020X080Y,CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,OC(=O)CCCC(=O)O,OC(=O)c1cccc(C(=O)O)c1,0.2,0.8,Dyn,10.0,424.6949152542373,0.41766040276930794,0.1815529236522744
R020X080Y,CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,OC(=O)CCCC(=O)O,OC(=O)c1cccc(C(=O)O)c1,0.2,0.8,Dyn,10.0,428.08474576271186,0.4801839175277983,0.19061272524358971
R020X080Y,CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,OC(=O)CCCC(=O)O,OC(=O)c1cccc(C(=O)O)c1,0.2,0.8,Dyn,10.0,431.47457627118644,0.5446899549128865,0.19632159934018786
R020X080Y,CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,OC(=O)CCCC(=O)O,OC(=O)c1cccc(C(=O)O)c1,0.2,0.8,Dyn,10.0,434.864406779661,0.6093507099973111,0.1884731564360161
R020X080Y,CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,OC(=O)CCCC(=O)O,OC(=O)c1cccc(C(=O)O)c1,0.2,0.8,Dyn,10.0,438.2542372881356,0.6722001659062969,0.17891962572697773
R020X080Y,CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,OC(=O)CCCC(=O)O,OC(=O)c1cccc(C(=O)O)c1,0.2,0.8,Dyn,10.0,441.64406779661016,0.731337494422257,0.1631283117885345
R020X080Y,CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,OC(=O)CCCC(=O)O,OC(=O)c1cccc(C(=O)O)c1,0.2,0.8,Dyn,10.0,445.03389830508473,0.7851374983310873,0.14555062739021402
R020X080Y,CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,OC(=O)CCCC(=O)O,OC(=O)c1cccc(C(=O)O)c1,0.2,0.8,Dyn,10.0,448.4237288135593,0.8324238762430233,0.13367082520560292
R020X080Y,CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,OC(=O)CCCC(=O)O,OC(=O)c1cccc(C(=O)O)c1,0.2,0.8,Dyn,10.0,451.8135593220339,0.8725680962829169,0.1074166727236195
R020X080Y,CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,OC(=O)CCCC(=O)O,OC(=O)c1cccc(C(=O)O)c1,0.2,0.8,Dyn,10.0,455.2033898305085,0.9054964728987003,0.08884228520596361
R020X080Y,CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,OC(=O)CCCC(=O)O,OC(=O)c1cccc(C(=O)O)c1,0.2,0.8,Dyn,10.0,458.59322033898303,0.9316131857566079,0.06503748302856004
R020X080Y,CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,OC(=O)CCCC(=O)O,OC(=O)c1cccc(C(=O)O)c1,0.2,0.8,Dyn,10.0,461.9830508474576,0.951666946905308,0.04814298153781114
R020X080Y,CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,OC(=O)CCCC(=O)O,OC(=O)c1cccc(C(=O)O)c1,0.2,0.8,Dyn,10.0,465.37288135593224,0.966597746004463,0.03628994000282537
R020X080Y,CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,OC(=O)CCCC(=O)O,OC(=O)c1cccc(C(=O)O)c1,0.2,0.8,Dyn,10.0,468.7627118644068,0.9773966545168215,0.027626409910127162
R020X080Y,CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,OC(=O)CCCC(=O)O,OC(=O)c1cccc(C(=O)O)c1,0.2,0.8,Dyn,10.0,472.1525423728814,0.9849994065999461,0.019144910348274556
R020X080Y,CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,OC(=O)CCCC(=O)O,OC(=O)c1cccc(C(=O)O)c1,0.2,0.8,Dyn,10.0,475.5423728813559,0.9902208346445802,0.012708524765961246
R020X080Y,CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,OC(=O)CCCC(=O)O,OC(=O)c1cccc(C(=O)O)c1,0.2,0.8,Dyn,10.0,478.93220338983053,0.9937266876318894,0.008153279780590553
R020X080Y,CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,OC(=O)CCCC(=O)O,OC(=O)c1cccc(C(=O)O)c1,0.2,0.8,Dyn,10.0,482.3220338983051,0.9960331714568764,0.005419680821225404
R020X080Y,CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,OC(=O)CCCC(=O)O,OC(=O)c1cccc(C(=O)O)c1,0.2,0.8,Dyn,10.0,485.7118644067797,0.9975232465515769,0.0034525697212205676
R020X080Y,CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,OC(=O)CCCC(=O)O,OC(=O)c1cccc(C(=O)O)c1,0.2,0.8,Dyn,10.0,489.10169491525426,0.9984705384668249,0.002174581196561407
R020X080Y,CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,OC(=O)CCCC(=O)O,OC(=O)c1cccc(C(=O)O)c1,0.2,0.8,Dyn,10.0,492.4915254237288,0.99906437269434,0.0012652100593411755
R020X080Y,CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,OC(=O)CCCC(=O)O,OC(=O)c1cccc(C(=O)O)c1,0.2,0.8,Dyn,10.0,495.8813559322034,0.9994321559412956,0.0008206606055751453
R020X080Y,CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,OC(=O)CCCC(=O)O,OC(=O)c1cccc(C(=O)O)c1,0.2,0.8,Dyn,10.0,499.271186440678,0.9996576013096775,0.0005108740553833617
R020X080Y,CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,OC(=O)CCCC(=O)O,OC(=O)c1cccc(C(=O)O)c1,0.2,0.8,Dyn,10.0,502.66101694915255,0.9997946097959615,0.00032513157554414494
R020X080Y,CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,OC(=O)CCCC(=O)O,OC(=O)c1cccc(C(=O)O)c1,0.2,0.8,Dyn,10.0,506.0508474576271,0.9998772875446735,0.00018794760962971706
R020X080Y,CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,OC(=O)CCCC(=O)O,OC(=O)c1cccc(C(=O)O)c1,0.2,0.8,Dyn,10.0,509.4406779661017,0.9999,0.0001698839830659733
R020X080Y,CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,OC(=O)CCCC(=O)O,OC(=O)c1cccc(C(=O)O)c1,0.2,0.8,Dyn,10.0,512.8305084745763,0.9999,0.00017925581952574793
R020X080Y,CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,OC(=O)CCCC(=O)O,OC(=O)c1cccc(C(=O)O)c1,0.2,0.8,Dyn,10.0,516.2203389830509,0.9999,0.0002000227692807905
R020X080Y,CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,OC(=O)CCCC(=O)O,OC(=O)c1cccc(C(=O)O)c1,0.2,0.8,Dyn,10.0,519.6101694915254,0.9999,0.0001974728474501743
R020X080Y,CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,OC(=O)CCCC(=O)O,OC(=O)c1cccc(C(=O)O)c1,0.2,0.8,Dyn,10.0,523.0,0.9999,0.00025124755411510007
R020X080Y,CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,OC(=O)CCCC(=O)O,OC(=O)c1cccc(C(=O)O)c1,0.2,0.8,Dyn,20.0,323.0,0.001,0.00023467074673472958
